ref_date,ticker,country,cumret_adjusted_prices
2021-09-27,BBDC4.SA,Brazil,1.93603122565653
2021-09-28,BBDC4.SA,Brazil,1.8952141304707748
2021-09-29,BBDC4.SA,Brazil,1.9295374477979224
2021-09-30,BBDC4.SA,Brazil,1.9323205710216391
2021-10-01,BBDC4.SA,Brazil,1.9805584464869785
2021-10-04,BBDC4.SA,Brazil,1.9247545300339972
2021-10-05,BBDC4.SA,Brazil,1.9572512442113896
2021-10-06,BBDC4.SA,Brazil,1.9721068759097942
2021-10-07,BBDC4.SA,Brazil,1.9228974570489024
2021-10-08,BBDC4.SA,Brazil,1.9358964389543696
2021-10-11,BBDC4.SA,Brazil,1.9006139566022762
2021-10-13,BBDC4.SA,Brazil,1.89504305504111
2021-10-14,BBDC4.SA,Brazil,1.8774016551680037
2021-10-15,BBDC4.SA,Brazil,1.9758211276780233
2021-10-18,BBDC4.SA,Brazil,2.01017502063855
2021-10-19,BBDC4.SA,Brazil,1.9479670430643488
2021-10-20,BBDC4.SA,Brazil,2.0148175444042282
2021-10-21,BBDC4.SA,Brazil,1.973035888493519
2021-10-22,BBDC4.SA,Brazil,1.8987570952132604
2021-10-25,BBDC4.SA,Brazil,1.9275400866126202
2021-10-26,BBDC4.SA,Brazil,1.8839006171305412
2021-10-27,BBDC4.SA,Brazil,1.9089698857518687
2021-10-28,BBDC4.SA,Brazil,1.902470923789332
2021-10-29,BBDC4.SA,Brazil,1.8476902859731559
2021-11-01,BBDC4.SA,Brazil,1.9117554423304912
2021-11-03,BBDC4.SA,Brazil,1.8958612970776123
2021-11-04,BBDC4.SA,Brazil,1.7704000573002157
2021-11-05,BBDC4.SA,Brazil,1.8577582389958642
2021-11-08,BBDC4.SA,Brazil,1.8150090600150992
2021-11-09,BBDC4.SA,Brazil,1.7945624251280476
2021-11-10,BBDC4.SA,Brazil,1.8949318613017305
2021-11-11,BBDC4.SA,Brazil,1.9042256900703545
2021-11-12,BBDC4.SA,Brazil,1.92281207803113
2021-11-16,BBDC4.SA,Brazil,1.920024511289759
2021-11-17,BBDC4.SA,Brazil,1.928388057898186
2021-11-18,BBDC4.SA,Brazil,1.9098014583413319
2021-11-19,BBDC4.SA,Brazil,1.907942904183686
2021-11-22,BBDC4.SA,Brazil,1.8754159317670334
2021-11-23,BBDC4.SA,Brazil,1.911660329893096
2021-11-24,BBDC4.SA,Brazil,1.9609155593050358
2021-11-25,BBDC4.SA,Brazil,1.9767145921205194
2021-11-26,BBDC4.SA,Brazil,1.8977200628313373
2021-11-29,BBDC4.SA,Brazil,1.883779689971539
2021-11-30,BBDC4.SA,Brazil,1.8503234933750834
2021-12-01,BBDC4.SA,Brazil,1.8428888535523418
2021-12-02,BBDC4.SA,Brazil,1.9367473725850386
2021-12-03,BBDC4.SA,Brazil,1.9311659970179744
2021-12-06,BBDC4.SA,Brazil,1.9720959787117398
2021-12-07,BBDC4.SA,Brazil,1.9488398768891675
2021-12-08,BBDC4.SA,Brazil,1.936747372585039
2021-12-09,BBDC4.SA,Brazil,1.8874445340553818
2021-12-10,BBDC4.SA,Brazil,1.8800023825718448
2021-12-13,BBDC4.SA,Brazil,1.8455840586053411
2021-12-14,BBDC4.SA,Brazil,1.873490830642623
2021-12-15,BBDC4.SA,Brazil,1.873490830642623
2021-12-16,BBDC4.SA,Brazil,1.8967468266671557
2021-12-17,BBDC4.SA,Brazil,1.8437234942849468
2021-12-20,BBDC4.SA,Brazil,1.8055842532737334
2021-12-21,BBDC4.SA,Brazil,1.7978500992015298
2021-12-22,BBDC4.SA,Brazil,1.8063262149238484
2021-12-23,BBDC4.SA,Brazil,1.81197709980278
2021-12-27,BBDC4.SA,Brazil,1.832695847247096
2021-12-28,BBDC4.SA,Brazil,1.8261036772118728
2021-12-29,BBDC4.SA,Brazil,1.8176271382973965
2021-12-30,BBDC4.SA,Brazil,1.8091513399691959
2022-01-03,BBDC4.SA,Brazil,1.854356832030058
2022-01-04,BBDC4.SA,Brazil,1.8665146137244792
2022-01-05,BBDC4.SA,Brazil,1.8533173662932292
2022-01-06,BBDC4.SA,Brazil,1.8797123901459263
2022-01-07,BBDC4.SA,Brazil,1.907050391923545
2022-01-10,BBDC4.SA,Brazil,1.9136490156391701
2022-01-11,BBDC4.SA,Brazil,1.9164769972315805
2022-01-12,BBDC4.SA,Brazil,1.9023364544812906
2022-01-13,BBDC4.SA,Brazil,1.9362735031666918
2022-01-14,BBDC4.SA,Brazil,1.9673815122792884
2022-01-17,BBDC4.SA,Brazil,1.9786943908312855
2022-01-18,BBDC4.SA,Brazil,2.0145162315880967
2022-01-19,BBDC4.SA,Brazil,1.9890641856603215
2022-01-20,BBDC4.SA,Brazil,1.9871782298104783
2022-01-21,BBDC4.SA,Brazil,1.9664394865367205
2022-01-24,BBDC4.SA,Brazil,2.0079176078724714
2022-01-25,BBDC4.SA,Brazil,2.0880450225672482
2022-01-26,BBDC4.SA,Brazil,2.0899307668210128
2022-01-27,BBDC4.SA,Brazil,2.1003005616500485
2022-01-28,BBDC4.SA,Brazil,2.1304665450200777
2022-01-31,BBDC4.SA,Brazil,2.1493200730302675
2022-02-01,BBDC4.SA,Brazil,2.156861357276696
2022-02-02,BBDC4.SA,Brazil,2.1180824613194402
2022-02-03,BBDC4.SA,Brazil,2.1492168141438404
2022-02-04,BBDC4.SA,Brazil,2.1633687830823822
2022-02-07,BBDC4.SA,Brazil,2.1558211509535914
2022-02-08,BBDC4.SA,Brazil,2.1435565132394045
2022-02-09,BBDC4.SA,Brazil,1.9595800706540436
2022-02-10,BBDC4.SA,Brazil,1.9878841143291668
2022-02-11,BBDC4.SA,Brazil,1.994488662734997
2022-02-14,BBDC4.SA,Brazil,1.9973189718842737
2022-02-15,BBDC4.SA,Brazil,1.9992057741184321
2022-02-16,BBDC4.SA,Brazil,2.022792600612081
2022-02-17,BBDC4.SA,Brazil,1.999205774118432
2022-02-18,BBDC4.SA,Brazil,2.0105270107155393
2022-02-21,BBDC4.SA,Brazil,1.9869411364042449
2022-02-22,BBDC4.SA,Brazil,1.979392869487218
2022-02-23,BBDC4.SA,Brazil,1.9699583293262293
2022-02-24,BBDC4.SA,Brazil,1.9105198270286663
2022-02-25,BBDC4.SA,Brazil,1.919954684583773
2022-03-02,BBDC4.SA,Brazil,1.9001413567604015
2022-03-03,BBDC4.SA,Brazil,1.9368559213734333
2022-03-04,BBDC4.SA,Brazil,1.881139499899013
2022-03-07,BBDC4.SA,Brazil,1.8329779048200607
2022-03-08,BBDC4.SA,Brazil,1.8565866315078592
2022-03-09,BBDC4.SA,Brazil,1.9755738776600107
2022-03-10,BBDC4.SA,Brazil,1.9632979195556108
2022-03-11,BBDC4.SA,Brazil,1.95479863406267
2022-03-14,BBDC4.SA,Brazil,1.968963721958094
2022-03-15,BBDC4.SA,Brazil,1.9642417438648476
2022-03-16,BBDC4.SA,Brazil,1.9925725544439323
2022-03-17,BBDC4.SA,Brazil,2.0001273808394004
2022-03-18,BBDC4.SA,Brazil,1.995405402746154
2022-03-21,BBDC4.SA,Brazil,2.042622432929594
2022-03-22,BBDC4.SA,Brazil,2.0681202894084176
2022-03-23,BBDC4.SA,Brazil,2.0548994490143877
2022-03-24,BBDC4.SA,Brazil,2.085118437202142
2022-03-25,BBDC4.SA,Brazil,2.1040057147868914
2022-03-28,BBDC4.SA,Brazil,2.093617405300965
2022-03-29,BBDC4.SA,Brazil,2.131391537278306
2022-03-30,BBDC4.SA,Brazil,2.1181705910862365
2022-03-31,BBDC4.SA,Brazil,2.09833959499029
2022-04-01,BBDC4.SA,Brazil,2.0756751158038855
2022-04-04,BBDC4.SA,Brazil,2.067071830838242
2022-04-05,BBDC4.SA,Brazil,2.009416766090371
2022-04-06,BBDC4.SA,Brazil,1.9990198869632556
2022-04-07,BBDC4.SA,Brazil,2.0075262609248345
2022-04-08,BBDC4.SA,Brazil,2.0302099953544044
2022-04-11,BBDC4.SA,Brazil,2.027374925293356
2022-04-12,BBDC4.SA,Brazil,2.0094167660903706
2022-04-13,BBDC4.SA,Brazil,2.0302099953544044
2022-04-14,BBDC4.SA,Brazil,2.02548431432978
2022-04-18,BBDC4.SA,Brazil,2.061400632735751
2022-04-19,BBDC4.SA,Brazil,2.0366013607109004
2022-04-20,BBDC4.SA,Brazil,2.0293168483060273
2022-04-22,BBDC4.SA,Brazil,2.00017795230222
2022-04-25,BBDC4.SA,Brazil,1.9876899749269192
2022-04-26,BBDC4.SA,Brazil,1.9023544401479828
2022-04-27,BBDC4.SA,Brazil,1.9138017880080218
2022-04-28,BBDC4.SA,Brazil,1.8961103456622932
2022-04-29,BBDC4.SA,Brazil,1.871133967719534
2022-05-02,BBDC4.SA,Brazil,1.8700934440023111
2022-05-03,BBDC4.SA,Brazil,1.8824878959108073
2022-05-04,BBDC4.SA,Brazil,1.9095742041527604
2022-05-05,BBDC4.SA,Brazil,1.8470672413192941
2022-05-06,BBDC4.SA,Brazil,1.8856133815899316
2022-05-09,BBDC4.SA,Brazil,1.9137410599334221
2022-05-10,BBDC4.SA,Brazil,1.932492916027775
2022-05-11,BBDC4.SA,Brazil,1.9658298782338588
2022-05-12,BBDC4.SA,Brazil,1.9783311861621202
2022-05-13,BBDC4.SA,Brazil,2.0012503212292927
2022-05-16,BBDC4.SA,Brazil,2.0345872834353766
2022-05-17,BBDC4.SA,Brazil,2.076257851404745
2022-05-18,BBDC4.SA,Brazil,2.0377122401243044
2022-05-19,BBDC4.SA,Brazil,2.0220857639110363
2022-05-20,BBDC4.SA,Brazil,2.04917186055691
2022-05-23,BBDC4.SA,Brazil,2.0825088227629935
2022-05-24,BBDC4.SA,Brazil,2.1262634005119097
2022-05-25,BBDC4.SA,Brazil,2.1023023663530025
2022-05-26,BBDC4.SA,Brazil,2.1137620925836478
2022-05-27,BBDC4.SA,Brazil,2.143973780706686
2022-05-30,BBDC4.SA,Brazil,2.1231380206308246
2022-05-31,BBDC4.SA,Brazil,2.1356391169630076
2022-06-01,BBDC4.SA,Brazil,2.0970937172786455
2022-06-02,BBDC4.SA,Brazil,2.0886447916524458
2022-06-03,BBDC4.SA,Brazil,2.076131316949656
2022-06-06,BBDC4.SA,Brazil,2.078217125295873
2022-06-07,BBDC4.SA,Brazil,2.0604901348089153
2022-06-08,BBDC4.SA,Brazil,2.0239935141569902
2022-06-09,BBDC4.SA,Brazil,2.0229507686809405
2022-06-10,BBDC4.SA,Brazil,1.9927108324813907
2022-06-13,BBDC4.SA,Brazil,1.963513430161811
2022-06-14,BBDC4.SA,Brazil,1.9437011603188332
2022-06-15,BBDC4.SA,Brazil,1.957257063103554
2022-06-17,BBDC4.SA,Brazil,1.927016915307925
2022-06-20,BBDC4.SA,Brazil,1.9781120784225812
2022-06-21,BBDC4.SA,Brazil,1.9640555393155528
2022-06-22,BBDC4.SA,Brazil,1.9556261863266364
2022-06-23,BBDC4.SA,Brazil,1.9039960025268767
2022-06-24,BBDC4.SA,Brazil,1.8881909392231488
2022-06-27,BBDC4.SA,Brazil,1.9145326408640027
2022-06-28,BBDC4.SA,Brazil,1.887137190751005
2022-06-29,BBDC4.SA,Brazil,1.8544729982772872
2022-06-30,BBDC4.SA,Brazil,1.812326127534667
2022-07-01,BBDC4.SA,Brazil,1.8260239054901852
2022-07-04,BBDC4.SA,Brazil,1.8069286289600306
2022-07-05,BBDC4.SA,Brazil,1.8111480663662607
2022-07-06,BBDC4.SA,Brazil,1.7963804586366134
2022-07-07,BBDC4.SA,Brazil,1.8332994250617112
2022-07-08,BBDC4.SA,Brazil,1.8343542315142491
2022-07-11,BBDC4.SA,Brazil,1.7974351592911118
2022-07-12,BBDC4.SA,Brazil,1.8048190160549549
2022-07-13,BBDC4.SA,Brazil,1.763680612223627
2022-07-14,BBDC4.SA,Brazil,1.7235970148448367
2022-07-15,BBDC4.SA,Brazil,1.734145396764333
2022-07-18,BBDC4.SA,Brazil,1.7562965438637048
2022-07-19,BBDC4.SA,Brazil,1.8206415360351786
2022-07-20,BBDC4.SA,Brazil,1.7974351592911115
2022-07-21,BBDC4.SA,Brazil,1.8216964482857558
2022-07-22,BBDC4.SA,Brazil,1.7984897541475702
2022-07-25,BBDC4.SA,Brazil,1.8227512547382938
2022-07-26,BBDC4.SA,Brazil,1.8100929425196042
2022-07-27,BBDC4.SA,Brazil,1.8206415360351789
2022-07-28,BBDC4.SA,Brazil,1.8343542315142491
2022-07-29,BBDC4.SA,Brazil,1.8385734573244004
2022-08-01,BBDC4.SA,Brazil,1.8343542315142491
2022-08-02,BBDC4.SA,Brazil,1.865925424443216
2022-08-03,BBDC4.SA,Brazil,1.895493014102558
2022-08-04,BBDC4.SA,Brazil,1.9303405607147939
2022-08-05,BBDC4.SA,Brazil,1.9535723289883107
2022-08-08,BBDC4.SA,Brazil,1.9599080445760961
2022-08-09,BBDC4.SA,Brazil,1.9884196640044673
2022-08-10,BBDC4.SA,Brazil,2.020099088327711
2022-08-11,BBDC4.SA,Brazil,2.0369950352154027
2022-08-12,BBDC4.SA,Brazil,2.062338743950861
2022-08-15,BBDC4.SA,Brazil,2.051778830045073
2022-08-16,BBDC4.SA,Brazil,2.081346313906376
2022-08-17,BBDC4.SA,Brazil,2.0845144361953674
2022-08-18,BBDC4.SA,Brazil,2.0971860789670176
2022-08-19,BBDC4.SA,Brazil,2.0707864000005887
2022-08-22,BBDC4.SA,Brazil,2.0422749921682963
2022-08-23,BBDC4.SA,Brazil,2.057058575401889
2022-08-24,BBDC4.SA,Brazil,2.045442902861209
2022-08-25,BBDC4.SA,Brazil,2.060226591892841
2022-08-26,BBDC4.SA,Brazil,2.052834906074084
2022-08-29,BBDC4.SA,Brazil,2.060226591892841
2022-08-30,BBDC4.SA,Brazil,2.053890876305055
2022-08-31,BBDC4.SA,Brazil,2.0021472770070887
2022-09-01,BBDC4.SA,Brazil,2.0190433296928196
2022-09-02,BBDC4.SA,Brazil,2.04113247914112
2022-09-05,BBDC4.SA,Brazil,2.045360591986578
2022-09-06,BBDC4.SA,Brazil,2.032676253450203
2022-09-08,BBDC4.SA,Brazil,2.0210489431251926
2022-09-09,BBDC4.SA,Brazil,2.048531570822633
2022-09-12,BBDC4.SA,Brazil,2.0686153184346385
2022-09-13,BBDC4.SA,Brazil,2.0527597894661307
2022-09-14,BBDC4.SA,Brazil,2.0432466413618884
2022-09-15,BBDC4.SA,Brazil,2.0358472322862573
2022-09-16,BBDC4.SA,Brazil,2.0125927174342757
2022-09-19,BBDC4.SA,Brazil,2.0643873113872195
2022-09-20,BBDC4.SA,Brazil,2.1309803002992673
2022-09-21,BBDC4.SA,Brazil,2.118296173358971
2022-09-22,BBDC4.SA,Brazil,2.1669195768797813
2022-09-23,BBDC4.SA,Brazil,2.12463813103108
2022-09-26,BBDC4.SA,Brazil,2.0865849038258757
2022-09-27,BBDC4.SA,Brazil,2.07390067108754
2022-09-28,BBDC4.SA,Brazil,2.074957487702826
2022-09-29,BBDC4.SA,Brazil,2.090813228267413
2022-09-30,BBDC4.SA,Brazil,2.097155185939522
2022-10-03,BBDC4.SA,Brazil,2.241968897280785
2022-10-04,BBDC4.SA,Brazil,2.2408024738967103
2022-10-05,BBDC4.SA,Brazil,2.265136022952246
2022-10-06,BBDC4.SA,Brazil,2.2185847798305733
2022-10-07,BBDC4.SA,Brazil,2.1656857601446267
2022-10-10,BBDC4.SA,Brazil,2.1328884737373786
2022-10-11,BBDC4.SA,Brazil,2.1275986775668234
2022-10-13,BBDC4.SA,Brazil,2.096917140350935
2022-10-14,BBDC4.SA,Brazil,2.0831635010306275
2015-01-02,GLEN.L,UK,1
2015-01-05,GLEN.L,UK,0.9508585017981375
2015-01-06,GLEN.L,UK,0.9562437413083019
2015-01-07,GLEN.L,UK,0.9585997351696198
2015-01-08,GLEN.L,UK,0.984348751358272
2015-01-09,GLEN.L,UK,0.9633121867468337
2015-01-12,GLEN.L,UK,0.940592416207028
2015-01-13,GLEN.L,UK,0.9052508771502815
2015-01-14,GLEN.L,UK,0.8212724677968323
2015-01-15,GLEN.L,UK,0.8098285025130342
2015-01-16,GLEN.L,UK,0.8500506531747852
2015-01-19,GLEN.L,UK,0.8337262292050746
2015-01-20,GLEN.L,UK,0.8665433849940752
2015-01-21,GLEN.L,UK,0.8683945980311414
2015-01-22,GLEN.L,UK,0.8912825285987377
2015-01-23,GLEN.L,UK,0.8394480181494576
2015-01-26,GLEN.L,UK,0.8505553575394912
2015-01-27,GLEN.L,UK,0.8554360456040415
2015-01-28,GLEN.L,UK,0.8682263615438051
2015-01-29,GLEN.L,UK,0.8428139712489172
2015-01-30,GLEN.L,UK,0.8377649651401818
2015-02-02,GLEN.L,UK,0.8519018611145485
2015-02-03,GLEN.L,UK,0.9065972227089442
2015-02-04,GLEN.L,UK,0.898687447011942
2015-02-05,GLEN.L,UK,0.9049140932401225
2015-02-06,GLEN.L,UK,0.8933020494853828
2015-02-09,GLEN.L,UK,0.9276337873203825
2015-02-10,GLEN.L,UK,0.9123192461292676
2015-02-11,GLEN.L,UK,0.914507079962795
2015-02-12,GLEN.L,UK,0.9320095365442862
2015-02-13,GLEN.L,UK,0.9646584609432537
2015-02-16,GLEN.L,UK,0.9752607034762463
2015-02-17,GLEN.L,UK,0.9675196230238555
2015-02-18,GLEN.L,UK,0.9742513712063803
2015-02-19,GLEN.L,UK,0.9543925282712359
2015-02-20,GLEN.L,UK,0.9831707136491887
2015-02-23,GLEN.L,UK,0.9663414323956804
2015-02-24,GLEN.L,UK,0.9942781345960714
2015-02-25,GLEN.L,UK,1.0067318195447674
2015-02-26,GLEN.L,UK,1.0087515749073535
2015-02-27,GLEN.L,UK,1.0106027114848737
2015-03-02,GLEN.L,UK,1.0116123546902263
2015-03-03,GLEN.L,UK,0.9801415495571911
2015-03-04,GLEN.L,UK,0.9533827270494888
2015-03-05,GLEN.L,UK,0.9823294598502644
2015-03-06,GLEN.L,UK,0.9744195261368677
2015-03-09,GLEN.L,UK,0.9993269775911091
2015-03-10,GLEN.L,UK,0.9673512336174276
2015-03-11,GLEN.L,UK,0.9614609788070708
2015-03-12,GLEN.L,UK,0.9617974466844403
2015-03-13,GLEN.L,UK,0.9335241236875881
2015-03-16,GLEN.L,UK,0.9320095365442863
2015-03-17,GLEN.L,UK,0.9503535629574914
2015-03-18,GLEN.L,UK,0.9468192969111495
2015-03-19,GLEN.L,UK,0.9617974466844404
2015-03-20,GLEN.L,UK,1.0074049948727506
2015-03-23,GLEN.L,UK,1.0336587969829576
2015-03-24,GLEN.L,UK,1.014305285380795
2015-03-25,GLEN.L,UK,1.0166610447661724
2015-03-26,GLEN.L,UK,1.0003368552724021
2015-03-27,GLEN.L,UK,0.9698756168851735
2015-03-30,GLEN.L,UK,0.9823294598502645
2015-03-31,GLEN.L,UK,0.962302385525087
2015-04-01,GLEN.L,UK,0.9562437413083021
2015-04-02,GLEN.L,UK,0.9449680125118404
2015-04-07,GLEN.L,UK,0.9782901836010333
2015-04-08,GLEN.L,UK,0.9660048065019161
2015-04-09,GLEN.L,UK,0.9722316923033404
2015-04-10,GLEN.L,UK,0.9749243885179684
2015-04-13,GLEN.L,UK,0.9597778493382493
2015-04-14,GLEN.L,UK,0.9873779970071188
2015-04-15,GLEN.L,UK,1.0060587257736338
2015-04-16,GLEN.L,UK,1.0168293577130543
2015-04-17,GLEN.L,UK,1.0048805300481556
2015-04-20,GLEN.L,UK,1.0198587613782957
2015-04-21,GLEN.L,UK,1.0198587613782957
2015-04-22,GLEN.L,UK,1.0173343730132467
2015-04-23,GLEN.L,UK,1.0630748435733266
2015-04-24,GLEN.L,UK,1.0907648312085438
2015-04-27,GLEN.L,UK,1.0942697724704091
2015-04-28,GLEN.L,UK,1.1037333335712076
2015-04-29,GLEN.L,UK,1.099877534745448
2015-04-30,GLEN.L,UK,1.0874348905551692
2015-05-01,GLEN.L,UK,1.095847046246684
2015-05-05,GLEN.L,UK,1.1018056711829198
2015-05-06,GLEN.L,UK,1.0881360653688341
2015-05-07,GLEN.L,UK,1.063250160214607
2015-05-08,GLEN.L,UK,1.0606214708344428
2015-05-11,GLEN.L,UK,1.072538567787823
2015-05-12,GLEN.L,UK,1.0585183388857833
2015-05-13,GLEN.L,UK,1.0546629274550559
2015-05-14,GLEN.L,UK,1.046951951674509
2015-05-15,GLEN.L,UK,1.028024584802366
2015-05-18,GLEN.L,UK,1.0409934031978187
2015-05-19,GLEN.L,UK,1.0152313175241332
2015-05-20,GLEN.L,UK,1.0252208234514684
2015-05-21,GLEN.L,UK,1.0287258411728797
2015-05-22,GLEN.L,UK,1.024869960790271
2015-05-26,GLEN.L,UK,1.0155817112334493
2015-05-27,GLEN.L,UK,1.0050668109883074
2015-05-28,GLEN.L,UK,1.0015617168073503
2015-05-29,GLEN.L,UK,1.0092728506042918
2015-06-01,GLEN.L,UK,0.9875416459217053
2015-06-02,GLEN.L,UK,1.0036646193773722
2015-06-03,GLEN.L,UK,1.0129530269505884
2015-06-04,GLEN.L,UK,0.986314842314293
2015-06-05,GLEN.L,UK,0.9722946898717991
2015-06-08,GLEN.L,UK,0.9631817518589547
2015-06-09,GLEN.L,UK,0.9649341078005687
2015-06-10,GLEN.L,UK,0.9824593544240195
2015-06-11,GLEN.L,UK,0.9857891370609997
2015-06-12,GLEN.L,UK,0.9905208768329742
2015-06-15,GLEN.L,UK,0.9752741603563115
2015-06-16,GLEN.L,UK,0.9610788492889325
2015-06-17,GLEN.L,UK,0.952841857319606
2015-06-18,GLEN.L,UK,0.9686145135255024
2015-06-19,GLEN.L,UK,0.9517902887966248
2015-06-22,GLEN.L,UK,0.9589757173402729
2015-06-23,GLEN.L,UK,0.9635321455682707
2015-06-24,GLEN.L,UK,0.9743977504582154
2015-06-25,GLEN.L,UK,0.958800400698993
2015-06-26,GLEN.L,UK,0.9342652001895685
2015-06-29,GLEN.L,UK,0.9219976330673262
2015-06-30,GLEN.L,UK,0.8948336667181916
2015-07-01,GLEN.L,UK,0.8867719862928423
2015-07-02,GLEN.L,UK,0.8964108640349204
2015-07-03,GLEN.L,UK,0.8855452591449755
2015-07-06,GLEN.L,UK,0.8678448589939426
2015-07-07,GLEN.L,UK,0.8082594710757997
2015-07-08,GLEN.L,UK,0.8338461636486595
2015-07-09,GLEN.L,UK,0.8445365334541731
2015-07-10,GLEN.L,UK,0.8589070745086803
2015-07-13,GLEN.L,UK,0.8776590482799977
2015-07-14,GLEN.L,UK,0.8711746416309227
2015-07-15,GLEN.L,UK,0.8594328613188226
2015-07-16,GLEN.L,UK,0.8599586430316617
2015-07-17,GLEN.L,UK,0.8520721976907432
2015-07-20,GLEN.L,UK,0.843134418302784
2015-07-21,GLEN.L,UK,0.8448868507039439
2015-07-22,GLEN.L,UK,0.7991464566034094
2015-07-23,GLEN.L,UK,0.7712813154406102
2015-07-24,GLEN.L,UK,0.7365816032980569
2015-07-27,GLEN.L,UK,0.7206337069104264
2015-07-28,GLEN.L,UK,0.7449936774327228
2015-07-29,GLEN.L,UK,0.7465710276685431
2015-07-30,GLEN.L,UK,0.739560839306629
2015-07-31,GLEN.L,UK,0.7290459390614868
2015-08-03,GLEN.L,UK,0.7022323613243657
2015-08-04,GLEN.L,UK,0.7015312680675497
2015-08-05,GLEN.L,UK,0.7125722609610172
2015-08-06,GLEN.L,UK,0.6985520320589776
2015-08-07,GLEN.L,UK,0.7122217907921552
2015-08-10,GLEN.L,UK,0.7218606685342335
2015-08-11,GLEN.L,UK,0.6694603982242524
2015-08-12,GLEN.L,UK,0.6316060212911798
2015-08-13,GLEN.L,UK,0.6196889702135272
2015-08-14,GLEN.L,UK,0.6058440528554645
2015-08-17,GLEN.L,UK,0.5958548221824943
2015-08-18,GLEN.L,UK,0.6172355566962185
2015-08-19,GLEN.L,UK,0.557124157686599
2015-08-20,GLEN.L,UK,0.5707938348629276
2015-08-21,GLEN.L,UK,0.5557222719138472
2015-08-24,GLEN.L,UK,0.4833433465604098
2015-08-25,GLEN.L,UK,0.5057755323591452
2015-08-26,GLEN.L,UK,0.4868484050602456
2015-08-27,GLEN.L,UK,0.5094558616245334
2015-08-28,GLEN.L,UK,0.5197956848016391
2015-09-01,GLEN.L,UK,0.46792116052337585
2015-09-02,GLEN.L,UK,0.4304174117755602
2015-09-03,GLEN.L,UK,0.4589833760381137
2015-09-04,GLEN.L,UK,0.43164417460454807
2015-09-07,GLEN.L,UK,0.4619627292846561
2015-09-08,GLEN.L,UK,0.48229189527539906
2015-09-09,GLEN.L,UK,0.5054250621902832
2015-09-10,GLEN.L,UK,0.4860418791870363
2015-09-11,GLEN.L,UK,0.4893333912726781
2015-09-14,GLEN.L,UK,0.4677559161529329
2015-09-15,GLEN.L,UK,0.46830452868615613
2015-09-16,GLEN.L,UK,0.4926248319960771
2015-09-17,GLEN.L,UK,0.4832989745373146
2015-09-18,GLEN.L,UK,0.4608072114604703
2015-09-21,GLEN.L,UK,0.43520675107205836
2015-09-22,GLEN.L,UK,0.3889431799805461
2015-09-23,GLEN.L,UK,0.39900050552503047
2015-09-24,GLEN.L,UK,0.3606364492594702
2015-09-25,GLEN.L,UK,0.3555529497009603
2015-09-28,GLEN.L,UK,0.2509570454094517
2015-09-29,GLEN.L,UK,0.2934902724979983
2015-09-30,GLEN.L,UK,0.334816687601715
2015-10-01,GLEN.L,UK,0.3328783259743144
2015-10-02,GLEN.L,UK,0.3474339857838765
2015-10-05,GLEN.L,UK,0.4205780214232
2015-10-06,GLEN.L,UK,0.4310009816131357
2015-10-07,GLEN.L,UK,0.4534927497872831
2015-10-08,GLEN.L,UK,0.44124120858584626
2015-10-09,GLEN.L,UK,0.47214457684547534
2015-10-12,GLEN.L,UK,0.4430697437216199
2015-10-13,GLEN.L,UK,0.4317324547961607
2015-10-14,GLEN.L,UK,0.43886393858157596
2015-10-15,GLEN.L,UK,0.43063527050813855
2015-10-16,GLEN.L,UK,0.42423520893271766
2015-10-19,GLEN.L,UK,0.40229201761067224
2015-10-20,GLEN.L,UK,0.4150921713453324
2015-10-21,GLEN.L,UK,0.40430345417467206
2015-10-22,GLEN.L,UK,0.4282581177418386
2015-10-23,GLEN.L,UK,0.4357553228268571
2015-10-26,GLEN.L,UK,0.42405235338021907
2015-10-27,GLEN.L,UK,0.4097892634741152
2015-10-28,GLEN.L,UK,0.42222370100647505
2015-10-29,GLEN.L,UK,0.40521774213177103
2015-10-30,GLEN.L,UK,0.4114350195169361
2015-11-02,GLEN.L,UK,0.4227723135396984
2015-11-03,GLEN.L,UK,0.4368525071148792
2015-11-04,GLEN.L,UK,0.460258598927247
2015-11-05,GLEN.L,UK,0.44434978865944363
2015-11-06,GLEN.L,UK,0.4236866014967975
2015-11-09,GLEN.L,UK,0.40119479764152877
2015-11-10,GLEN.L,UK,0.38418883876682475
2015-11-11,GLEN.L,UK,0.37980029531225246
2015-11-12,GLEN.L,UK,0.3507985728061175
2015-11-13,GLEN.L,UK,0.34052191031116863
2015-11-16,GLEN.L,UK,0.3274656731683192
2015-11-17,GLEN.L,UK,0.32486908660279656
2015-11-18,GLEN.L,UK,0.3412532611589202
2015-11-19,GLEN.L,UK,0.3439596895079789
2015-11-20,GLEN.L,UK,0.3376692607266689
2015-11-23,GLEN.L,UK,0.33068399817669464
2015-11-24,GLEN.L,UK,0.3437036417809109
2015-11-25,GLEN.L,UK,0.3312691634701265
2015-11-26,GLEN.L,UK,0.3506523464733734
2015-11-27,GLEN.L,UK,0.33602350468384795
2015-11-30,GLEN.L,UK,0.35368778024812886
2015-12-01,GLEN.L,UK,0.3455322584735334
2015-12-02,GLEN.L,UK,0.3419481764844332
2015-12-03,GLEN.L,UK,0.32995260655051845
2015-12-04,GLEN.L,UK,0.3192369796083664
2015-12-07,GLEN.L,UK,0.31217864212179297
2015-12-08,GLEN.L,UK,0.2905645326849902
