ticker,ref_date,volume,price_open,price_high,price_low,price_close,price_adjusted,ret_adjusted_prices,ret_closing_prices,cumret_adjusted_prices
BBDC3.SA,2010-01-04,428408031,9.002029,10.274557,7.250165,9.111939,5.799306,NA,NA,1
BBDC3.SA,2011-01-03,579629790,8.853117,10.101134,7.491645,8.966574,5.932728,0.02300654595567142,-0.01595324551667876,1.0230065459556714
BBDC3.SA,2012-01-02,769404927,12.072433,12.806352,8.002197,12.033433,8.247332,0.3901416009633343,0.3420324195171982,1.4221239575907878
BBDC3.SA,2013-01-02,1022004688,12.304664,14.570594,11.013746,12.460666,8.75005,0.06095522770272854,0.03550383336160179,1.5088098472472398
BBDC3.SA,2014-01-02,777999262,13.650181,16.107214,10.580841,13.384978,9.743197,0.11350186570362464,0.07417837858746879,1.6800625799018025
BBDC3.SA,2015-01-02,853529927,10.061747,15.163402,9.643096,9.643096,7.39178,-0.24133936735549943,-0.27955832277049697,1.2745973397506531
BBDC3.SA,2016-01-04,733765455,14.850368,16.506159,8.420069,15.078039,12.083001,0.6346537640460079,0.5636097576960761,2.083525339066434
BBDC3.SA,2017-01-02,638643762,18.247843,20.393642,14.280672,18.247843,15.177147,0.25607429809862636,0.21022654205895064,2.6170626278385734
BBDC3.SA,2018-01-02,899985922,20.974203,23.040319,13.980716,21.193338,18.239492,0.20177342948579202,0.16141606435346922,3.1451163294366613
BBDC3.SA,2019-01-02,981015722,25.642374,26.964687,20.856499,25.597296,23.291531,0.27698353660288344,0.20779916783283503,4.016261773391507
BBDC3.SA,2020-01-02,1733256953,20.561983,26.814425,11.615326,20,18.694944,-0.19735014413608098,-0.21866747175170376,3.2236519335244607
BBDC3.SA,2021-01-04,1956142001,14.881818,22.336363,14.6,14.718181,14.429333,-0.22816923121032084,-0.26409095000000005,2.4881137501625203
BBDC3.SA,2022-01-03,1132862510,14.36,17.290909,14.04,14.42,14.42,-6.468074442526062e-4,-0.020259364931033197,2.486504419666768
CIEL3.SA,2010-01-04,1775265772,6.736479,9.092489,6.525493,6.756573,4.20688,NA,NA,1
CIEL3.SA,2011-01-03,1748545564,9.675202,10.046939,5.530845,9.685249,6.305318,0.49881099532194884,0.433455836264923,1.4988109953219488
CIEL3.SA,2012-01-02,2117536227,13.60677,15.458622,9.530526,13.741801,9.314295,0.4772125688188922,0.4188381733913087,2.2140624405735365
CIEL3.SA,2013-01-02,1793242257,18.969908,19.965277,12.987075,18.995949,13.132308,0.4099089625140713,0.38234784508959185,3.1216264785304078
CIEL3.SA,2014-01-02,1538472753,23.721064,27.256945,17.92824,24.114582,17.266663,0.31482318264238107,0.26945918837747973,4.104386861522079
CIEL3.SA,2015-01-02,1587784465,23.5625,32.131943,21.163195,23.326387,17.019258,-0.014328477946201956,-0.03268541001457115,4.045577244894079
CIEL3.SA,2016-01-04,1600992240,22.966665,31.483334,19.465277,23.241667,17.244379,0.013227427423686544,-0.003631938370910248,4.099089824287833
CIEL3.SA,2017-01-02,1679302880,23.52,26.290001,20.15,23.52,18.087946,0.04891837508326624,0.01197560398744213,4.2996106378123455
CIEL3.SA,2018-01-02,2073595600,8.82,28.25,8.47,8.89,7.570259,-0.5814749225810382,-0.6220238095238095,1.7994948750618036
CIEL3.SA,2019-01-02,4104771400,8.57,12.25,6.25,8.37,7.608674,0.005074463106216065,-0.05849268841394839,1.8086263454151297
CIEL3.SA,2020-01-02,9528647700,3.8,8.57,3.23,4,3.704031,-0.5131831118010839,-0.5221027479091995,0.8804698493895714
CIEL3.SA,2021-01-04,8035123500,2.17,4.45,2.01,2.28,2.262253,-0.38924566236081726,-0.43000000000000005,0.5377507796751987
CIEL3.SA,2022-01-03,4246001100,3.86,4.13,1.99,3.9,3.9,0.7239451113558033,0.7105263157894739,0.9270528277488304
EGIE3.SA,2010-01-04,184400167,21.48,22.68,15.336,21.959999,10.590181,NA,NA,1
EGIE3.SA,2011-01-03,159908838,24.559999,24.92,19.200001,23.968,12.307957,0.1622045931037439,0.09143902966480089,1.162204593103744
EGIE3.SA,2012-01-02,208046625,26.504,30.408001,23.200001,26.68,14.460508,0.1748910075002701,0.11315086782376493,1.3654637253130992
EGIE3.SA,2013-01-02,198715750,28.799999,32.919998,25.200001,28.752001,16.695313,0.15454540047970644,0.07766120689655165,1.5764898635821238
EGIE3.SA,2014-01-02,317050721,27.264,31.504,24.120001,27.063999,16.474415,-0.013231138583625124,-0.058709026895206406,1.5556311077213885
EGIE3.SA,2015-01-02,254353125,27.360001,30.375999,23.528,26.792,16.879831,0.024608825260259648,-0.010050214678178127,1.5939133618207284
EGIE3.SA,2016-01-04,270834875,27.879999,35.119999,23.544001,28,18.546415,0.09873226811334779,0.04508808599581959,1.75128404320946
EGIE3.SA,2017-01-02,268254625,28.408001,30.68,24.24,28.408001,20.32692,0.09600265064703883,0.014571464285714208,1.9194119533934315
EGIE3.SA,2018-01-02,311240193,33.099998,37.015999,26.52,33.02,26.478529,0.30263360115551197,0.16234859327131135,2.500290504949821
EGIE3.SA,2019-01-02,340685300,50.82,51.720001,33.279999,50.799999,42.793865,0.6161722956739777,0.5384615081768624,4.040900245236601
EGIE3.SA,2020-01-02,462733800,44.57,54.330002,35.560001,43.939999,39.410595,-0.07905969699161308,-0.1350393727369955,3.721427896274861
EGIE3.SA,2021-01-04,371562900,38.75,46.599998,36.610001,38.41,37.070553,-0.059375962225386436,-0.12585341661022809,3.5004645340811456
EGIE3.SA,2022-01-03,187858800,41.200001,45.310001,37.080002,41.869999,41.869999,0.12946788249962182,0.09008068211403297,3.953662265073657
JBSS3.SA,2010-01-04,1198179320,7.08,10.71,5.98,7.17,5.561069,NA,NA,1
JBSS3.SA,2011-01-03,947923845,6.4,7.31,3.42,6.08,4.715662,-0.1520223899397759,-0.15202231520223153,0.8479776100602241
JBSS3.SA,2012-01-02,918385600,5.95,8.5,4.91,6,4.653614,-0.01315785567328609,-0.013157894736842146,0.8368200430528736
JBSS3.SA,2013-01-02,1193902000,8.83,8.99,5.66,8.77,6.870408,0.4763596636936369,0.46166666666666667,1.2354473573336353
JBSS3.SA,2014-01-02,1488496342,11.48,12.42,7.1,11.15,8.822724,0.2841630366056862,0.2713797035347778,1.5865158299600313
JBSS3.SA,2015-01-02,1880701400,12.35,17.559999,9.99,12.35,9.878933,0.11971461421665253,0.10762331838565009,1.7764449604923087
JBSS3.SA,2016-01-04,2269056100,11.48,12.95,8.16,11.4,9.547223,-0.033577512875125226,-0.07692307692307687,1.716796356959427
JBSS3.SA,2017-01-02,3060960100,9.81,12.57,5.25,9.81,8.242105,-0.13670132142089908,-0.1394736842105263,1.4821080263524877
JBSS3.SA,2018-01-02,2116359200,11.45,12.39,7.91,11.59,9.789949,0.18779717074703606,0.1814475025484199,1.7604437204429584
JBSS3.SA,2019-01-02,2839362700,26.4,34.25,11.38,25.799999,21.795454,1.2263092483934286,1.2260568593615186,3.919292136098294
JBSS3.SA,2020-01-02,4587106400,24.09,30.68,13.65,23.66,20.449783,-0.06174090248360964,-0.08294570088936826,3.677311502518671
JBSS3.SA,2021-01-04,3156738300,38.220001,39.779999,22.799999,37.950001,36.922935,0.8055416529358772,0.6039729923922232,6.639539088617676
JBSS3.SA,2022-01-03,1263826300,32.259998,39.810001,31.23,31.700001,31.700001,-0.14145500621768015,-0.164690377742019,5.700343045554732
JHSF3.SA,2010-01-04,102227745,3.5,3.97,2.19,3.5,2.528482,NA,NA,1
JHSF3.SA,2011-01-03,72336597,5.45,5.6,2.85,5.48,4.188483,0.6565207899443224,0.5657142857142858,1.6565207899443224
JHSF3.SA,2012-01-02,120316000,8.64,9,5.34,8.61,6.799026,0.6232669441418288,0.5711678832116787,2.6889754406003283
JHSF3.SA,2013-01-02,149558500,4.32,9.23,3.61,4.26,3.452575,-0.4921956468470631,-0.505226480836237,1.3654734342581833
JHSF3.SA,2014-01-02,89100125,2.23,4.86,2.08,2.35,1.929199,-0.44122893782177064,-0.448356807511737,0.7629870412365998
JHSF3.SA,2015-01-02,106328000,1.3,2.4,1.11,1.27,1.042588,-0.4595746732192998,-0.4595744680851064,0.41233752108972904
JHSF3.SA,2016-01-04,129056800,1.43,2.04,1.04,1.41,1.157519,0.11023625823431682,0.11023622047244097,0.45779206654427446
JHSF3.SA,2017-01-02,277847900,1.75,3.1,1.4,1.75,1.436638,0.2411355666732038,0.24113475177304977,0.568182015928925
JHSF3.SA,2018-01-02,255519300,1.9,2.14,0.98,1.92,1.576197,0.0971427736145083,0.0971428571428572,0.6233767928741436
JHSF3.SA,2019-01-02,473838300,7.11,7.4,1.83,7.13,6.197351,2.9318378349914385,2.713541666666667,2.451016459678179
JHSF3.SA,2020-01-02,2434323400,7.68,10.62,2.78,7.81,6.913254,0.1155175816247942,0.09537166900420746,2.734151953622767
JHSF3.SA,2021-01-04,1374626600,5.51,8.11,4.61,5.58,5.417598,-0.2163461663639149,-0.2855313700384122,2.142628660200073
JHSF3.SA,2022-01-03,608440200,5.64,7.25,4.44,5.7,5.7,0.05212679124586206,0.021505376344086002,2.2543170170877236
RADL3.SA,2010-01-04,527040110,2.8,3.376666,1.667333,2.7,2.403236,NA,NA,1
RADL3.SA,2011-01-03,821350035,2.572,2.86,2,2.594,2.338977,-0.02673853088086242,-0.03925925925925933,0.9732614691191376
RADL3.SA,2012-01-02,1329706500,4.64,4.892,2.6,4.614,4.224196,0.8060015126271016,0.7787201233616037,1.7577116854108377
RADL3.SA,2013-01-02,1428406000,3,4.918,2.914,2.956,2.723076,-0.35536229852970846,-0.3593411356740356,1.1330872207307146
RADL3.SA,2014-01-02,1625949215,5.118,5.176,2.74,5.07,4.722772,0.7343518873509223,0.7151556156968879,1.965171959807526
RADL3.SA,2015-01-02,1595520000,7.254,8.888,4.838,7.096,6.716551,0.42216287383765305,0.39960552268244576,2.7947946019450436
RADL3.SA,2016-01-04,1444394500,11.986,14.248,6.958,12.238,11.700994,0.7421134746092153,0.7246335963923336,4.868849334813559
RADL3.SA,2017-01-02,1478340500,18.360001,18.4,11.244,18.360001,17.706568,0.5132533184787549,0.5002452198071581,7.367802413079696
RADL3.SA,2018-01-02,1575531500,11.59,18.455999,11.32,11.43,11.124853,-0.3717103732355136,-0.3774510143000537,4.629113828188324
RADL3.SA,2019-01-02,1533209000,21.978001,23.076,11.052,22.327999,21.90513,0.9690264671362399,0.9534557305336833,9.114847647089173
RADL3.SA,2020-01-02,1939164200,25.42,27.34,17.822001,25.040001,24.705269,0.12783028450413214,0.12146193664734595,10.2800012150284
RADL3.SA,2021-01-04,1453768800,23.780001,28.799999,20.559999,24.299999,24.202547,-0.020348776611175623,-0.029552794346933142,10.070815766741173
RADL3.SA,2022-01-03,908708300,19.51,24.74,17.83,20,20,-0.17364069161811768,-0.17695469864011104,8.322112351845592
RAIL3.SA,2015-04-02,473496582,6.37,13.661746,4.120678,6.24,6.233181,NA,NA,1
RAIL3.SA,2016-01-04,2044574700,6.16,7.75,1.33,6.14,6.133291,-0.016025525329683266,-0.01602564102564108,0.9839744746703167
RAIL3.SA,2017-01-02,2168499100,12.97,13.57,6.06,12.97,12.955829,1.1123780039133964,1.1123778501628667,2.0785260367058163
RAIL3.SA,2018-01-02,1761649500,16.48,17.91,11.93,17,16.981424,0.3107168981622095,0.31071703932151107,2.7243591995804386
RAIL3.SA,2019-01-02,2016462300,26.870001,26.889999,16.51,26.1,26.071482,0.5352942132532583,0.5352941176470589,4.182692913939126
RAIL3.SA,2020-01-02,2647999400,19.629999,26.59,13.5,19.24,19.218977,-0.2628352695868996,-0.2628352490421457,3.083333694304721
RAIL3.SA,2021-01-04,2681058900,17.65,22,15.63,17.76,17.740595,-0.07692303289607971,-0.07692307692307676,2.846154315108128
RAIL3.SA,2022-01-03,1467098200,16.35,19.23,14.72,16.120001,16.120001,-0.09134947277698413,-0.09234228603603623,2.5861596189810623
SULA11.SA,2010-01-04,162306628,13.521263,14.247057,8.364545,13.978244,9.486573,NA,NA,1
SULA11.SA,2011-01-03,193689947,9.946058,14.200014,8.433988,10.147667,7.354612,-0.22473458012709113,-0.2740384986840979,0.7752654198729089
SULA11.SA,2012-01-02,189577439,11.693339,12.782029,8.03749,11.894948,8.966913,0.21922312149165712,0.17218548854628346,0.9452215252019881
SULA11.SA,2013-01-02,231431549,11.666044,13.986451,9.793716,11.834074,9.224548,0.028731738559301334,-0.005117634814376659,0.9723793829447157
SULA11.SA,2014-01-02,331550962,10.377819,14.170483,8.793541,10.32981,8.292917,-0.10099475876758424,-0.12711294521227423,0.8741741617336417
SULA11.SA,2015-01-02,315258359,15.12265,18.683275,8.713527,14.89061,12.321152,0.4857440391601653,0.4415182854282895,1.2987990499835924
SULA11.SA,2016-01-04,248042264,14.418527,15.786767,11.714053,14.402524,12.293603,-0.0022359110576674057,-0.03277810647112511,1.2958950508260463
SULA11.SA,2017-01-02,233461646,17.271364,19.066994,13.883733,17.271364,14.923256,0.21390417439053477,0.1991900864042997,1.5730924117697718
SULA11.SA,2018-01-02,390933154,25.833,28.156212,16.234713,26.471651,23.688541,0.587357410473961,0.5326902380147858,2.4970598971831026
SULA11.SA,2019-01-02,478537141,54.590839,56.404984,24.074394,55.849632,51.513332,1.1746097406336675,1.1097902809310987,5.430130775360079
SULA11.SA,2020-01-02,770728021,42.085629,62.828522,21.362438,41.585842,41.06678,-0.20279317206660208,-0.25539631129530094,4.328937330688332
SULA11.SA,2021-01-04,812835486,25.92,42.330807,24.129999,27.41,27.41,-0.33255054328583833,-0.3408814471040408,2.8893468695175804
SULA11.SA,2022-01-03,500142000,22.76,38.209999,21.059999,22.68,22.68,-0.17256475738781463,-0.17256475738781463,2.3907474279700374
TIMS3.SA,2010-01-04,148711100,6.91,8.14,5.65,6.81,5.141093,NA,NA,1
